uazbc26u_abstract	Meanwhile , syringin ( Syr ) enhanced the fluorescence of BSA , and the data were analyzed using the Lineweaver - Burk equation . Molecular docking suggested that all of these natural components bind to serum albumin at the site I location .	syringin	fluorescence of BSA	EFFECT	accept
uazbc26u_abstract	Meanwhile , syringin ( Syr ) enhanced the fluorescence of BSA , and the data were analyzed using the Lineweaver - Burk equation . Molecular docking suggested that all of these natural components bind to serum albumin at the site I location .	Lineweaver - Burk equation	data were analyzed	USED-TO	accept
uazbc26u_abstract	Meanwhile , syringin ( Syr ) enhanced the fluorescence of BSA , and the data were analyzed using the Lineweaver - Burk equation . Molecular docking suggested that all of these natural components bind to serum albumin at the site I location .	natural components	serum albumin	DO	accept
uazbc26u_abstract	Meanwhile , syringin ( Syr ) enhanced the fluorescence of BSA , and the data were analyzed using the Lineweaver - Burk equation . Molecular docking suggested that all of these natural components bind to serum albumin at the site I location .	natural components	site I location	DO	accept
uazbc26u_abstract	Further competitive experiments of SaB confirmed the result of molecular docking studies duo to the displacement of warfarin by SaB. Base on these studies , we selected SaB as a research target because it presented the strongest binding ability to BSA and investigated the influence of the multi - components coexisting in DHI on the interaction between the components of the SaB - BSA binding system .	SaB	BSA	DO	accept
uazbc26u_abstract	Further competitive experiments of SaB confirmed the result of molecular docking studies duo to the displacement of warfarin by SaB. Base on these studies , we selected SaB as a research target because it presented the strongest binding ability to BSA and investigated the influence of the multi - components coexisting in DHI on the interaction between the components of the SaB - BSA binding system .	multi - components coexisting in DHI	components of the SaB - BSA binding system .	USED-TO	accept
uazbc26u_abstract	The participation of these natural components in DHI affected the interaction between the components of the SaB - BSA system . Therefore , when DHI is used in mammals , SaB is released from serum albumin more quickly than it is used alone .	natural components in DHI	interaction between the components of the SaB - BSA system	USED-TO	accept
uazbc26u_abstract	The participation of these natural components in DHI affected the interaction between the components of the SaB - BSA system . Therefore , when DHI is used in mammals , SaB is released from serum albumin more quickly than it is used alone .	DHI	SaB is released from serum albumin more quickly	EFFECT	accept
uazbc26u_abstract	This work would provide a new experiment basis for revealing the scientific principle of compatibility for Traditional Chinese Medicine .				reject
75dzc62b_abstract	This chapter discusses important and interesting lessons our HCI team have learned from our involvement with the design , development , and evaluation of CBRNE - related projects over the last decade .				reject
75dzc62b_abstract	First , the Medical and Casualty Command Post ( MedPost ) revealed the importance of providing future users with a plausible scenario allowing them to act out their roles . This provided sufficient information on which to base their part of the user interface .				reject
75dzc62b_abstract	We then address two issues that came to the fore in two further projects . PROBE is a CBRNE management system providing support for police , hazardous materials ( hazmat ) technicians , and Emergency Medical Services ( EMS ) teams , and the commercial eXplosives Identification Tool	PROBE	support for police	USED-TO	accept
75dzc62b_abstract	We then address two issues that came to the fore in two further projects . PROBE is a CBRNE management system providing support for police , hazardous materials ( hazmat ) technicians , and Emergency Medical Services ( EMS ) teams , and the commercial eXplosives Identification Tool	PROBE	hazardous materials	USED-TO	accept
75dzc62b_abstract	We then address two issues that came to the fore in two further projects . PROBE is a CBRNE management system providing support for police , hazardous materials ( hazmat ) technicians , and Emergency Medical Services ( EMS ) teams , and the commercial eXplosives Identification Tool	PROBE	Emergency Medical Services	USED-TO	accept
75dzc62b_abstract	We then address two issues that came to the fore in two further projects . PROBE is a CBRNE management system providing support for police , hazardous materials ( hazmat ) technicians , and Emergency Medical Services ( EMS ) teams , and the commercial eXplosives Identification Tool	PROBE	commercial eXplosives Identification Tool	USED-TO	accept
75dzc62b_abstract	( XIT ) aims to transform disparate , often paper - based , information on commercial explosives and articles into a standardized electronic database .				reject
75dzc62b_abstract	Finally , we summarize the “ take - away ” messages that we believe may be helpful to HCI practitioners facing similar uncertain , often unpredictable , conditions . Keywords				reject
qsdxuykl_abstract	Summary A sudden outbreak of epidemic diarrhoea of piglets occurred in Japan , the principal features being watery diarrhoea , dehydration and high mortality in newborn animals . The microscopical lesions were villous atrophy in the small intestine , the villous enterocytes being vacuolated and cuboidal in shape .	epidemic diarrhoea	watery diarrhoea	EFFECT	accept
qsdxuykl_abstract	Summary A sudden outbreak of epidemic diarrhoea of piglets occurred in Japan , the principal features being watery diarrhoea , dehydration and high mortality in newborn animals . The microscopical lesions were villous atrophy in the small intestine , the villous enterocytes being vacuolated and cuboidal in shape .	epidemic diarrhoea	dehydration	EFFECT	accept
qsdxuykl_abstract	Summary A sudden outbreak of epidemic diarrhoea of piglets occurred in Japan , the principal features being watery diarrhoea , dehydration and high mortality in newborn animals . The microscopical lesions were villous atrophy in the small intestine , the villous enterocytes being vacuolated and cuboidal in shape .	epidemic diarrhoea	high mortality in newborn animals	EFFECT	accept
qsdxuykl_abstract	The villus - crypt ratio was severely reduced , varying from 1				reject
o0gc8k08_abstract	Abstract				reject
o0gc8k08_abstract	In spite of deep concerns about the spread of severe acute respiratory syndrome in Asia , the 5th International Conference on Nitride Semiconductors at Nara was well attended with 442 presentations ( 24 countries ; 60 % from overseas ) , lively rump sessions and active participation by key figures including Professor Akasaki , the Honorary Chairman of the Conference ) .				reject
o0gc8k08_abstract	Sponsored by the Japan Society of Applied Physics with co - sponsorship by the 162nd Committee on Wide Bandgap Semiconductor Photonic and Electronic Devices of the Japan Society for the Promotion of Science , technical sessions focused on topics ranging from growth and material characterisation to fabrication and commercialisation of devices such as high power FETs and laser diodes .				reject
o0gc8k08_abstract	This is a review of talks related to high power devices , AlGaN / GaN FETs , that have recently been the focus of intense scrutiny and may replace GaAs technology in the future .				reject
8ufvich9_abstract	The human respiratory tract is the entry point for over 200 known viruses that collectively contribute to millions of annual deaths worldwide . Consequently the World Health Organization has designated respiratory viral infections as a priority for vaccine development .	viruses	deaths	EFFECT	accept
8ufvich9_abstract	The human respiratory tract is the entry point for over 200 known viruses that collectively contribute to millions of annual deaths worldwide . Consequently the World Health Organization has designated respiratory viral infections as a priority for vaccine development .	vaccine	respiratory viral infections	USED-TO	accept
8ufvich9_abstract	Despite enormous advances in understanding the attributes of a protective mucosal antiviral immune response , current vaccines continue to fail in effectively generating long - lived protective CD8(+ ) T - cell immunity .				reject
8ufvich9_abstract	To date , the majority of licensed human vaccines afford protection against infectious pathogens through the generation of specific immunoglobulin responses .	licensed human vaccines	protection against infectious pathogens	USED-TO	accept
8ufvich9_abstract	To date , the majority of licensed human vaccines afford protection against infectious pathogens through the generation of specific immunoglobulin responses .	generation of specific immunoglobulin responses	licensed human vaccines	USED-TO	accept
8ufvich9_abstract	In recent years , the selective manipulation of specific costimulatory pathways , which are critical in regulating T - cell - mediated immune responses , has generated increasing interest .	selective manipulation of specific costimulatory pathways	regulating T - cell - mediated immune responses	USED-TO	accept
8ufvich9_abstract	Impressive results in animal models have shown that the tumor necrosis factor receptor ( TNFR ) family member OX40 ( CD134 ) and its binding partner OX40L ( CD252 ) are key costimulatory molecules involved in the generation of protective CD8(+ )	tumor necrosis factor receptor ( TNFR )	generation of protective CD8(+ )	USED-TO	accept
8ufvich9_abstract	Impressive results in animal models have shown that the tumor necrosis factor receptor ( TNFR ) family member OX40 ( CD134 ) and its binding partner OX40L ( CD252 ) are key costimulatory molecules involved in the generation of protective CD8(+ )	family member OX40 ( CD134 )	generation of protective CD8(+ )	USED-TO	accept
8ufvich9_abstract	Impressive results in animal models have shown that the tumor necrosis factor receptor ( TNFR ) family member OX40 ( CD134 ) and its binding partner OX40L ( CD252 ) are key costimulatory molecules involved in the generation of protective CD8(+ )	OX40L ( CD252 )	generation of protective CD8(+ )	USED-TO	accept
8ufvich9_abstract	T - cell responses at mucosal surfaces such as the lung . In this review , we highlight these new findings with a particular emphasis on their potential as immunological adjuvants to enhance poxvirus - based CD8(+ ) T - cell vaccines .	T - cell responses at mucosal surfaces	immunological adjuvants	USED-TO	accept
fu0v9fch_abstract	Immune reactivity in the retina can be critically important in inflammation and infections , but regulation of this response is essential . The retinal pigment epithelial ( RPE ) , a unique retinal cell , displays a number of essential functions to support the health of the retina .	Immune reactivity	inflammation	USED-TO	accept
fu0v9fch_abstract	Immune reactivity in the retina can be critically important in inflammation and infections , but regulation of this response is essential . The retinal pigment epithelial ( RPE ) , a unique retinal cell , displays a number of essential functions to support the health of the retina .	Immune reactivity	infections	USED-TO	accept
fu0v9fch_abstract	Immune reactivity in the retina can be critically important in inflammation and infections , but regulation of this response is essential . The retinal pigment epithelial ( RPE ) , a unique retinal cell , displays a number of essential functions to support the health of the retina .	retinal pigment epithelial ( RPE )	support the health of the retina	USED-TO	accept
fu0v9fch_abstract	In this review , we highlight how the RPE cell plays a pivotal role in immune defense . The RPE cell orchestrates both innate and adaptive immunity since it expresses TLRs , complement components , MHC class I and II molecules , and serves as an antigen presenting cell .	RPE cell	immune defense	USED-TO	accept
fu0v9fch_abstract	In this review , we highlight how the RPE cell plays a pivotal role in immune defense . The RPE cell orchestrates both innate and adaptive immunity since it expresses TLRs , complement components , MHC class I and II molecules , and serves as an antigen presenting cell .	RPE cell	orchestrates both innate and adaptive immunity	DO	accept
fu0v9fch_abstract	In this review , we highlight how the RPE cell plays a pivotal role in immune defense . The RPE cell orchestrates both innate and adaptive immunity since it expresses TLRs , complement components , MHC class I and II molecules , and serves as an antigen presenting cell .	RPE cell	expresses TLRs , complement components , MHC class I and II molecules	DO	accept
fu0v9fch_abstract	In this review , we highlight how the RPE cell plays a pivotal role in immune defense . The RPE cell orchestrates both innate and adaptive immunity since it expresses TLRs , complement components , MHC class I and II molecules , and serves as an antigen presenting cell .	RPE cell	serves as an antigen presenting cell	USED-TO	accept
fu0v9fch_abstract	Moreover , both of these immune responses result in the production of a plethora of cytokines , mainly proinflammatory . In order to counteract these inflammatory factors and silence unwanted immune reactivity , the RPE cell also generates suppressive molecules .	immune responses	production of a plethora of cytokines	EFFECT	accept
fu0v9fch_abstract	Moreover , both of these immune responses result in the production of a plethora of cytokines , mainly proinflammatory . In order to counteract these inflammatory factors and silence unwanted immune reactivity , the RPE cell also generates suppressive molecules .	RPE cell	counteract these inflammatory factors	EFFECT	accept
fu0v9fch_abstract	Moreover , both of these immune responses result in the production of a plethora of cytokines , mainly proinflammatory . In order to counteract these inflammatory factors and silence unwanted immune reactivity , the RPE cell also generates suppressive molecules .	RPE cell	silence unwanted immune reactivity	EFFECT	accept
fu0v9fch_abstract	Moreover , both of these immune responses result in the production of a plethora of cytokines , mainly proinflammatory . In order to counteract these inflammatory factors and silence unwanted immune reactivity , the RPE cell also generates suppressive molecules .	RPE cell	generates suppressive molecules	EFFECT	accept
fu0v9fch_abstract	Recently , chronic immune reactivity has been implicated in a number of retinal diseases , such as age - related macular degeneration ( AMD ) . Current evidence suggests that the generation of excessive retinal inflammation may be the consequence of a loss of RPE immunosuppressive factors .	chronic immune reactivity	retinal diseases	EFFECT	accept
fu0v9fch_abstract	Recently , chronic immune reactivity has been implicated in a number of retinal diseases , such as age - related macular degeneration ( AMD ) . Current evidence suggests that the generation of excessive retinal inflammation may be the consequence of a loss of RPE immunosuppressive factors .	chronic immune reactivity	age - related macular degeneration ( AMD )	EFFECT	accept
fu0v9fch_abstract	Recently , chronic immune reactivity has been implicated in a number of retinal diseases , such as age - related macular degeneration ( AMD ) . Current evidence suggests that the generation of excessive retinal inflammation may be the consequence of a loss of RPE immunosuppressive factors .	loss of RPE immunosuppressive factors	generation of excessive retinal inflammation	EFFECT	accept
fu0v9fch_abstract	Herein , we summarize the varied interactions of the RPE cell with the immune response and highlight how the RPE cell survives and participates in this dynamic environment .	RPE cell	immune response	USED-TO	accept
lviulxuk_abstract	The aims of this study were to investigate the human bocavirus ( HBoV ) frequency and genotypes in hospitalized children < 5 years presenting acute respiratory infections ( ARI ) within the São Paulo metropolitan area .				reject
lviulxuk_abstract	Nasopharyngeal samples from 300 patients , previously screened for common respiratory viruses , were tested by qPCR for the NSP1 and NP-1 genes . The VP1/2 gene in positive samples was then amplified by PCR and sequenced .	qPCR	NSP1 and NP-1 genes	USED-TO	accept
lviulxuk_abstract	Nasopharyngeal samples from 300 patients , previously screened for common respiratory viruses , were tested by qPCR for the NSP1 and NP-1 genes . The VP1/2 gene in positive samples was then amplified by PCR and sequenced .	PCR	VP1/2 gene	USED-TO	accept
lviulxuk_abstract	A total of 49 positive HBoV cases ( 16.3 % ; mean Ct value of 34.41 ) were detected with the mean age being 18.1 months ( range 1 month to 5 years ) and the median age being 1 year of age .				reject
lviulxuk_abstract	Children aged between 0 and 12 months had higher detection rates of HBoV ( 69.4 % ; 34/49 ; mean Ct = 34.45 ) than children from other age groups ( 30.6 % ; 15/49 ; mean Ct = 34.34 ) .				reject
lviulxuk_abstract	No significant differences were observed between HBoV Ct levels and clinical illness . The occurrence was more frequently associated with fall ( 38.8 % ; 19/49 ) and spring ( 36.7 % ; 18/49 ) .	clinical illness	HBoV Ct levels	EFFECT	accept
lviulxuk_abstract	No significant differences were observed between HBoV Ct levels and clinical illness . The occurrence was more frequently associated with fall ( 38.8 % ; 19/49 ) and spring ( 36.7 % ; 18/49 ) .	fall	HBoV Ct levels	EFFECT	accept
lviulxuk_abstract	No significant differences were observed between HBoV Ct levels and clinical illness . The occurrence was more frequently associated with fall ( 38.8 % ; 19/49 ) and spring ( 36.7 % ; 18/49 ) .	spring	HBoV Ct levels	EFFECT	accept
lviulxuk_abstract	All 12 sequenced isolates were identified as HBoV-1 , displaying minor genetic variation compared to the Swedish reference strains ST1 and ST2 ( 99.1–99.7 % nt ) .				reject
lviulxuk_abstract	The sole identification of HBoV-1 supports the hypothesis that this particular genotype is strongly related to ARI , and contributes to the role of this virus in the aetiology of respiratory diseases .	HBoV-1	ARI	USED-TO	accept
lviulxuk_abstract	The sole identification of HBoV-1 supports the hypothesis that this particular genotype is strongly related to ARI , and contributes to the role of this virus in the aetiology of respiratory diseases .	HBoV-1	aetiology of respiratory diseases	EFFECT	accept
udp4z0h4_abstract	RNA interference ( RNAi ) is a powerful approach for reducing expression of endogenously expressed proteins . It is widely used for biological applications and is being harnessed to silence mRNAs encoding pathogenic proteins for therapy .	RNA interference ( RNAi )	reducing expression of endogenously expressed proteins	USED-TO	accept
udp4z0h4_abstract	RNA interference ( RNAi ) is a powerful approach for reducing expression of endogenously expressed proteins . It is widely used for biological applications and is being harnessed to silence mRNAs encoding pathogenic proteins for therapy .	RNA interference ( RNAi )	biological applications	USED-TO	accept
udp4z0h4_abstract	RNA interference ( RNAi ) is a powerful approach for reducing expression of endogenously expressed proteins . It is widely used for biological applications and is being harnessed to silence mRNAs encoding pathogenic proteins for therapy .	RNA interference ( RNAi )	silence mRNAs encoding pathogenic proteins for therapy	USED-TO	accept
udp4z0h4_abstract	Various methods — including delivering RNA oligonucleotides and expressing RNAi triggers from viral vectors — have been developed for successful RNAi in cell culture and in vivo .	RNA oligonucleotides	successful RNAi in cell culture and in vivo	USED-TO	accept
